,GID,A10_관내_T,A10_관외_T,A20_관내_T,A20_관외_T,A30_관내_T,A30_관외_T,A40_관내_T,A40_관외_T,A50_관내_T,A50_관외_T,A60_관내_T,A60_관외_T,외국인_A10,외국인_A20,외국인_A30,외국인_A40,외국인_A50,외국인_A60,법인_A10,법인_A20,법인_A30,법인_A40,법인_A50,법인_A60,A10_관내_WD,A10_관외_WD,A20_관내_WD,A20_관외_WD,A30_관내_WD,A30_관외_WD,A40_관내_WD,A40_관외_WD,A50_관내_WD,A50_관외_WD,A60_관내_WD,A60_관외_WD,A10_관내_HD,A10_관외_HD,A20_관내_HD,A20_관외_HD,A30_관내_HD,A30_관외_HD,A40_관내_HD,A40_관외_HD,A50_관내_HD,A50_관외_HD,A60_관내_HD,A60_관외_HD
202308,다사636515,1,2,1,4,1,1,1,1,3,3,1,1,3,1,3,4,2,3,1,4,4,3,3,2,3,4,2,4,2,2,3,2,3,2,1,4,1,4,1,2,1,1,2,1,4,1,3,2
202308,다사638510,1,2,4,4,2,2,1,2,1,1,2,2,2,3,1,4,4,3,4,1,3,3,2,3,3,3,4,3,3,4,2,2,4,4,2,4,4,3,1,2,2,3,2,3,2,2,1,3
202308,다사624483,2,3,1,3,1,1,4,1,3,4,4,4,3,2,1,1,1,2,2,2,2,2,3,2,4,4,4,2,2,3,2,3,2,3,1,3,2,1,3,1,3,3,4,2,1,3,2,4
202308,다사622504,4,1,3,3,3,1,3,1,2,4,1,1,2,2,3,4,2,1,4,1,3,3,2,2,1,4,3,4,1,1,4,4,1,3,3,1,4,3,3,2,1,2,2,3,2,4,4,2
202308,다사644493,4,2,3,4,2,2,4,1,4,3,2,2,1,4,3,3,3,1,3,4,2,4,1,2,1,3,4,4,1,3,4,4,3,2,4,4,2,1,3,3,4,1,3,3,3,4,3,2
202308,다사645488,2,3,3,3,4,2,2,3,3,2,4,3,4,2,4,1,3,3,1,1,1,3,4,4,3,1,1,3,4,2,4,3,2,2,1,4,3,2,2,3,1,2,4,4,2,3,4,4
202308,다사635519,2,4,1,3,3,2,4,2,3,3,4,1,4,1,1,4,1,2,2,3,1,1,4,2,2,4,1,1,2,2,2,2,3,2,2,1,2,4,4,1,4,4,3,3,3,2,1,1
202308,다사637497,3,4,1,1,2,1,2,4,1,3,3,2,3,4,4,3,4,1,2,4,3,3,3,1,2,1,3,2,3,4,2,1,2,1,3,1,1,1,3,3,1,2,4,3,4,3,3,4
202308,다사639511,2,3,3,1,4,4,3,1,2,2,4,1,2,3,3,3,4,1,3,1,4,1,4,2,1,2,3,4,4,2,2,1,1,3,1,1,4,3,3,4,2,1,4,4,1,2,4,4
202308,다사622496,4,3,3,1,4,4,4,3,4,3,1,1,1,2,1,2,1,2,1,4,2,1,4,1,2,1,2,3,3,2,4,1,4,2,2,4,1,3,2,1,4,4,2,1,3,3,3,1
202308,다사634494,2,2,3,2,4,3,1,3,1,4,1,4,2,4,4,2,2,1,3,1,3,3,3,2,1,4,3,4,3,2,3,2,2,2,2,2,4,1,3,2,4,4,3,2,1,3,4,2
202308,다사630478,4,2,4,4,3,3,1,4,4,4,3,3,2,3,2,4,4,,2,1,4,3,2,4,4,1,1,1,2,4,1,3,3,3,1,2,2,1,4,4,3,2,2,4,4,4,2,1
202308,다사624485,2,3,2,2,4,2,3,3,1,4,2,3,1,3,3,4,4,3,3,4,2,2,3,4,1,1,1,1,4,4,3,4,2,3,4,4,2,4,2,3,1,3,4,4,2,4,1,2
202308,다사620499,3,3,3,4,2,4,2,4,2,1,3,2,4,4,1,3,3,2,3,1,2,2,1,2,4,1,2,4,4,3,3,3,1,4,1,4,1,4,3,1,4,4,3,1,1,3,2,1
202308,다사652502,3,3,2,2,4,3,2,4,4,4,4,1,2,4,2,3,1,2,3,3,4,4,1,2,3,3,2,1,3,2,4,4,3,1,3,4,2,3,4,2,3,1,2,1,3,2,4,1
202308,다사626496,4,4,3,3,2,3,3,4,3,1,1,2,1,4,2,3,1,2,3,4,3,1,2,4,3,2,1,3,4,2,3,1,1,1,2,3,2,2,4,3,1,3,2,1,3,1,1,3
202308,다사619492,2,2,2,3,3,3,1,1,3,4,4,1,4,4,3,3,1,4,1,3,1,1,2,2,4,1,3,4,1,1,3,3,3,4,1,3,2,4,3,4,3,3,1,1,3,2,2,1
202308,다사634519,1,2,3,4,3,2,2,3,3,3,4,2,3,1,2,3,2,4,3,1,1,4,2,3,2,1,2,2,3,1,3,4,4,3,4,3,3,4,3,2,2,1,2,1,1,1,1,4
202308,다사637512,3,2,4,3,3,4,1,1,3,2,3,4,1,3,4,3,2,2,4,4,2,2,2,3,2,1,2,3,1,1,3,4,3,4,3,2,1,3,4,1,2,2,3,1,4,1,3,1
202308,다사626508,1,3,3,3,2,4,4,4,1,2,4,4,3,3,2,1,1,3,1,3,2,1,3,3,1,1,3,2,1,1,2,1,1,2,3,1,2,3,4,1,2,3,3,4,2,4,1,4
202308,다사623500,2,2,1,1,3,4,2,3,4,4,1,1,4,2,3,2,1,1,2,3,3,3,4,3,3,2,2,3,4,1,3,3,1,4,1,4,4,2,4,4,3,1,1,1,4,1,2,3
202308,다사643488,3,3,2,2,4,3,4,4,4,3,2,4,3,1,3,4,3,1,1,4,4,1,1,1,3,3,4,4,3,2,4,2,2,2,2,1,3,4,2,4,1,1,1,2,2,3,2,1
202308,다사631493,2,1,2,1,1,2,2,2,2,3,1,2,2,1,3,2,1,1,2,1,3,3,1,1,4,2,4,3,4,4,3,1,4,2,1,2,1,3,3,2,1,2,4,2,2,3,2,1
202308,다사620497,1,4,4,2,1,3,3,4,1,4,4,3,4,4,3,4,2,4,3,2,3,3,1,3,3,3,4,3,4,1,3,4,4,4,2,1,1,1,2,2,1,2,3,3,2,1,2,4
202308,다사616496,4,1,4,1,4,4,4,4,1,3,2,2,4,1,2,1,2,4,3,1,4,3,2,1,3,4,2,1,3,3,2,2,2,1,4,4,3,3,2,4,3,4,4,3,3,4,1,1
202308,다사634506,4,3,2,2,4,1,2,4,1,3,2,1,3,1,2,2,3,1,4,1,1,2,1,4,3,1,4,3,2,2,3,1,1,3,4,2,3,4,1,4,1,3,2,2,4,4,1,4
202308,다사613485,1,1,3,3,3,3,1,1,3,1,4,1,3,1,3,4,4,1,2,2,3,4,2,2,4,3,3,4,4,3,1,4,2,3,1,1,2,3,4,2,1,4,4,4,4,3,1,1
202308,다사631510,3,1,3,3,4,1,2,3,4,2,3,2,2,3,3,3,2,1,4,1,3,4,4,2,1,3,1,1,2,2,2,4,3,3,2,3,3,3,4,3,2,4,2,2,4,1,4,1
202308,다사629481,1,3,2,2,2,3,4,3,3,1,4,2,3,2,2,2,1,2,1,4,3,4,4,4,2,1,1,1,1,2,3,4,1,4,1,3,4,1,4,3,1,3,4,1,1,1,3,4
202308,다사626479,3,4,2,4,3,4,4,4,4,3,3,2,2,1,1,3,2,3,1,3,4,2,2,4,2,4,1,1,2,2,1,3,3,2,1,2,3,4,4,1,2,2,4,2,4,2,2,1
202308,다사625513,1,1,2,1,4,1,3,2,3,3,3,3,1,4,4,4,3,1,4,1,2,2,4,4,3,4,1,1,3,4,3,2,4,4,4,4,4,3,3,4,3,3,2,1,1,4,3,4
202308,다사630524,1,4,2,1,1,2,3,2,4,4,4,4,1,3,3,4,3,2,4,3,1,1,4,4,1,1,3,3,2,1,2,2,3,1,4,3,3,2,2,1,1,2,3,3,1,2,4,4
202308,다사623510,4,2,4,4,4,4,1,1,2,1,3,4,1,1,1,1,4,1,2,1,2,3,1,2,3,4,2,3,2,2,4,1,1,1,3,2,1,4,2,4,1,1,3,1,2,3,1,2
202308,다사636502,1,3,3,3,4,4,3,4,4,3,1,1,3,1,1,4,4,1,4,1,3,4,4,2,4,3,4,4,1,1,1,1,1,2,4,2,3,1,3,3,4,2,4,2,4,4,3,1
202308,다사631520,2,3,2,2,2,4,4,1,4,1,1,2,2,3,1,1,2,3,4,3,1,1,3,3,2,1,3,1,1,3,4,4,3,4,1,1,2,4,2,2,1,2,3,1,2,1,1,3
202308,다사631524,1,3,1,1,4,3,4,3,2,3,2,1,1,3,1,4,4,3,1,4,2,1,4,2,2,2,1,4,1,2,2,2,1,2,2,1,3,2,4,2,3,2,1,2,2,4,2,3
202308,다사627484,2,2,3,4,4,1,3,2,4,3,2,1,2,2,4,2,2,1,2,4,1,4,3,2,4,,3,4,3,3,2,1,3,4,3,3,3,3,1,1,3,1,4,1,1,3,1,2
202308,다사639490,1,2,1,2,2,2,2,4,4,2,2,4,4,1,2,2,2,1,1,3,3,1,2,4,4,3,1,3,3,1,2,2,2,4,4,3,3,1,2,3,3,4,2,2,4,1,1,3
202308,다사642501,3,1,1,1,4,2,4,3,3,1,4,3,4,2,2,4,1,2,1,4,4,3,4,2,1,2,2,3,2,2,2,3,1,4,3,4,4,2,2,2,4,1,2,1,2,1,4,1
202308,다사629479,4,3,1,4,4,1,3,1,3,4,1,4,3,2,3,4,3,1,4,2,1,2,4,4,1,3,2,4,1,4,2,2,1,2,1,4,3,3,2,3,3,3,1,3,3,1,1,2
202308,다사648495,3,3,3,3,3,4,1,1,4,4,3,2,2,1,3,1,4,1,1,4,3,1,3,4,1,4,1,1,2,3,2,2,2,2,3,3,1,3,4,3,3,1,3,4,3,3,4,4
202308,다사635507,4,2,3,1,1,4,1,3,3,4,4,2,2,2,2,4,4,1,1,3,4,1,1,1,2,1,3,2,3,4,3,1,3,4,4,1,2,3,3,1,4,4,2,1,4,4,3,1
202308,다사625496,1,1,1,4,3,4,3,3,3,4,2,4,4,2,1,2,1,2,3,2,4,3,1,3,1,3,4,3,4,4,3,1,3,2,4,4,3,2,2,4,1,3,4,1,2,3,3,4
202308,다사626497,4,1,2,3,1,3,4,4,1,2,1,3,4,3,2,3,3,3,3,2,3,3,1,2,3,2,2,1,3,1,3,3,3,2,2,2,4,4,4,4,3,2,4,4,1,4,3,3
202308,다사627521,4,2,2,3,4,3,3,3,3,4,2,3,4,3,1,2,3,2,4,2,1,2,4,4,2,4,2,3,4,4,3,1,4,3,4,4,1,3,1,3,3,3,3,1,2,3,3,3
202308,다사635504,1,1,2,2,2,4,2,3,1,4,4,2,2,1,2,2,4,3,4,2,3,1,3,2,1,2,2,3,2,3,1,1,4,1,3,1,1,1,3,2,2,2,4,3,2,4,3,4
202308,다사615487,4,4,2,1,4,4,4,2,1,3,1,4,2,3,1,2,1,4,2,4,3,4,4,3,1,1,1,2,1,1,1,4,2,4,2,4,1,3,3,1,2,1,2,2,4,4,2,3
202308,다사638509,4,3,4,1,1,4,4,4,4,2,3,3,3,3,1,3,3,4,2,4,1,3,4,1,2,1,2,3,1,2,3,2,2,1,1,4,3,2,2,4,2,4,4,1,1,1,4,1
202308,다사649500,3,4,2,1,1,2,2,3,2,4,3,4,3,4,2,2,1,2,1,2,2,1,3,1,3,2,4,3,1,3,3,1,3,3,4,3,1,1,1,1,2,3,2,3,1,2,1,1
202308,다사647499,3,4,2,1,4,4,2,2,3,3,2,1,2,2,3,3,1,2,4,4,2,2,2,4,1,4,4,2,3,1,1,1,3,2,1,4,2,3,1,1,1,4,2,2,4,3,2,2
202308,다사624479,4,2,3,1,2,4,3,4,3,2,4,3,2,2,3,2,4,3,3,3,4,4,4,1,3,1,3,1,4,2,1,4,4,4,3,3,2,3,4,3,4,3,4,4,3,2,3,3
202308,다사631495,4,1,4,3,1,2,1,1,3,1,2,2,3,4,3,2,3,3,3,3,1,4,1,1,1,1,3,3,4,4,2,4,4,3,2,1,2,1,4,1,1,4,4,2,2,4,1,3
202308,다사634512,1,3,2,3,3,1,2,3,4,1,3,4,1,1,4,2,4,4,4,1,2,1,2,2,2,4,1,3,3,2,2,1,1,4,4,2,2,3,1,2,3,3,1,4,2,4,1,3
202308,다사630519,4,2,3,4,2,1,4,1,1,1,2,1,1,4,4,4,3,4,2,4,4,2,1,2,4,2,3,4,4,1,1,2,2,4,3,2,1,3,2,2,4,4,4,3,4,1,2,3
202308,다사620486,1,4,1,3,3,4,1,4,2,4,3,4,1,4,2,3,2,2,3,2,1,2,2,4,2,4,1,4,1,3,2,3,3,3,1,1,1,2,4,2,4,1,3,4,1,3,3,2
202308,다사645494,4,2,3,1,2,1,2,1,2,2,2,4,3,3,2,2,1,2,4,2,3,3,4,3,3,4,3,4,2,2,2,3,1,3,4,2,4,1,2,2,4,3,1,4,3,3,2,3
202308,다사650492,2,1,4,3,1,4,2,4,2,3,3,3,2,1,3,1,3,4,3,1,1,2,2,2,4,3,1,1,1,2,4,2,2,3,2,1,3,1,3,2,3,1,4,4,3,1,1,1
202308,다사628505,2,2,3,1,3,3,1,4,1,1,4,3,3,2,4,4,2,3,2,1,1,1,4,4,2,1,4,1,4,1,4,2,3,2,4,2,4,1,4,1,2,4,2,1,4,2,4,3
202308,다사620490,3,1,2,3,1,3,2,3,1,3,1,2,1,2,2,3,3,2,1,2,4,3,2,3,3,1,1,3,1,1,4,4,3,1,2,3,1,4,2,4,4,3,2,4,1,3,1,1
202308,다사623484,3,2,3,2,2,4,4,2,2,3,2,2,2,1,1,3,4,2,1,1,4,2,4,4,4,1,4,1,3,1,3,4,4,1,2,4,2,4,1,1,2,1,4,2,3,3,2,4
202308,다사624498,1,2,4,4,2,1,4,4,4,2,4,1,2,2,3,4,1,3,4,1,3,3,1,1,4,3,1,2,3,2,4,2,4,1,1,2,2,2,3,2,4,2,3,4,2,2,2,3
202308,다사639483,3,1,1,3,4,2,3,2,3,1,3,3,3,1,2,2,1,1,3,2,4,4,3,1,2,4,3,4,4,3,1,1,2,2,1,3,2,2,4,2,2,3,2,2,3,1,3,1
202308,다사632520,4,2,2,1,4,4,2,3,2,4,2,4,2,4,3,4,2,1,1,4,1,4,1,4,3,3,3,1,1,2,3,1,3,3,3,4,3,3,2,3,1,1,1,1,4,3,4,3
202308,다사625488,1,1,3,1,2,3,1,3,1,2,1,2,3,4,3,1,1,4,4,1,1,4,3,4,1,3,3,4,4,3,3,2,1,2,3,1,4,3,1,2,3,2,4,1,2,1,1,3
202308,다사635503,2,2,4,1,2,4,2,1,1,2,3,3,2,3,4,3,2,4,3,1,4,3,2,3,4,3,2,4,3,1,2,2,2,3,4,2,1,1,4,3,4,3,3,2,2,2,1,2
202308,다사638503,2,1,3,4,4,1,2,3,1,2,3,1,1,3,1,2,1,1,1,1,3,1,1,1,2,2,1,3,4,4,1,2,3,1,3,2,3,2,1,3,1,2,4,4,1,3,4,2
202308,다사629524,2,4,4,2,4,4,2,2,4,1,1,4,3,2,4,1,2,1,4,2,4,1,4,3,3,1,1,3,2,3,3,4,2,2,4,3,1,2,1,3,3,3,3,1,2,4,2,3
202308,다사624512,4,3,4,4,1,4,1,4,4,4,3,2,1,2,4,1,4,1,4,2,3,2,3,1,3,3,2,4,1,2,2,2,3,3,4,4,1,4,1,3,2,3,3,2,2,1,2,3
202308,다사623511,2,1,2,3,3,4,2,3,4,2,1,1,3,2,2,3,1,1,2,3,2,3,2,4,3,4,4,2,1,2,3,2,3,1,4,1,2,2,2,1,4,3,2,3,1,4,3,2
202308,다사632522,4,4,4,4,3,2,3,3,3,3,3,1,1,2,2,2,2,1,3,3,4,2,1,2,2,4,2,4,3,4,2,2,4,1,1,1,3,2,3,2,2,1,2,3,2,2,1,1
202308,다사642494,2,1,4,2,2,3,1,1,2,2,3,1,2,4,3,1,2,4,1,3,4,3,3,3,3,1,4,3,3,2,3,3,4,3,2,3,2,3,2,3,3,2,4,4,2,4,4,3
202308,다사617484,3,2,4,4,3,4,2,2,4,3,1,1,2,1,1,4,3,3,1,4,1,2,1,2,2,3,3,1,4,1,3,3,2,2,4,3,4,1,2,2,4,2,2,1,3,4,4,1
202308,다사628520,3,1,1,3,1,4,1,1,3,3,1,4,4,2,4,1,2,1,1,4,3,4,3,4,3,2,2,2,1,2,1,1,3,3,4,1,2,3,2,1,3,3,2,1,1,3,2,2
202308,다사630513,4,4,3,2,4,2,1,3,4,1,1,4,1,4,4,1,2,1,1,2,2,3,4,3,3,3,1,4,2,2,1,1,4,1,4,4,1,1,1,4,4,3,3,3,1,,3,2
202308,다사622500,1,1,1,4,2,1,2,2,4,4,3,2,4,3,4,2,3,4,2,4,4,4,1,3,4,2,1,2,2,1,4,1,4,4,2,1,1,3,4,1,3,2,2,2,3,2,3,2
202308,다사634507,3,2,1,1,1,3,4,4,4,4,1,2,2,3,3,4,2,1,4,3,4,1,1,2,4,1,1,2,4,2,3,1,3,4,3,2,2,3,1,4,3,4,1,1,1,4,1,3
202308,다사634505,2,2,3,1,2,3,1,1,2,4,4,4,3,4,3,1,1,1,1,1,2,3,2,1,2,4,3,1,4,2,3,1,4,2,1,1,2,4,2,1,3,3,2,3,1,4,2,1
202308,다사633491,4,1,3,3,1,3,3,2,3,4,3,2,1,4,4,4,4,3,4,4,1,2,4,2,4,1,1,1,4,3,2,3,3,1,3,3,3,2,4,2,3,3,2,4,2,2,3,4
202308,다사633514,4,2,3,1,2,3,3,3,4,2,1,3,1,4,3,1,1,3,3,2,1,1,1,4,3,2,3,3,1,3,1,3,2,3,4,2,3,4,1,4,3,3,4,4,4,2,2,3
202308,다사627510,3,4,2,3,2,1,4,4,4,3,3,4,4,2,1,2,2,3,4,4,2,1,2,1,1,4,1,2,2,2,1,1,4,4,2,2,4,2,1,2,3,4,4,3,4,1,4,3
202308,다사631513,2,4,1,2,3,2,1,2,4,2,3,2,3,3,2,2,4,4,1,2,1,3,1,1,1,3,2,3,4,3,2,4,2,3,3,1,1,3,2,4,3,2,1,2,4,1,3,3
202308,다사654499,2,3,1,2,1,3,3,1,4,2,2,2,3,2,4,3,4,1,2,1,1,1,2,3,2,3,3,4,2,4,4,2,3,4,4,3,2,3,4,2,4,2,4,1,2,2,2,4
202308,다사622498,3,3,3,4,4,4,2,3,4,3,1,2,1,2,4,1,1,3,1,3,3,2,3,3,1,2,3,2,3,4,1,4,2,1,1,1,3,3,3,4,4,2,2,3,1,1,1,4
202308,다사633504,2,2,4,2,4,4,3,3,1,4,4,3,1,3,3,3,3,1,3,3,3,2,3,2,1,4,4,4,4,4,1,4,4,2,4,1,2,1,3,1,1,3,1,1,2,2,4,4
202308,다사627477,2,1,2,3,4,2,3,2,4,4,3,1,3,1,4,4,1,1,3,4,3,3,2,2,2,2,1,3,4,2,3,3,1,4,3,4,3,2,2,2,1,4,4,4,4,4,2,2
202308,다사638507,3,1,2,3,1,1,3,4,3,1,1,3,2,3,3,3,2,3,4,4,2,4,1,2,1,3,4,4,1,3,3,4,4,2,2,1,3,2,2,4,4,3,1,4,2,2,1,2
202308,다사630508,1,2,3,4,4,2,4,2,3,1,4,3,3,2,2,2,1,3,4,2,1,3,1,2,2,1,2,1,3,4,4,1,2,4,2,2,4,2,1,3,4,2,1,4,2,4,3,2
202308,다사617496,2,2,4,3,3,1,1,2,1,4,3,2,4,1,3,3,2,4,1,2,4,1,1,1,3,2,4,4,4,4,3,2,3,3,1,4,1,1,2,2,2,1,2,4,2,4,2,4
202308,다사625516,4,3,1,2,3,1,4,3,2,4,2,1,2,1,4,2,1,2,1,1,4,1,1,3,3,2,1,3,1,2,3,3,3,1,1,4,4,3,3,1,1,1,1,4,3,4,1,4
202308,다사634510,1,3,2,3,2,3,2,4,1,2,4,3,4,1,3,1,3,3,1,3,3,3,3,2,1,2,2,2,4,3,2,4,4,3,3,3,1,3,2,3,4,1,4,1,2,3,3,1
202308,다사618497,1,2,4,3,4,4,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1,1,3,3,1,2,4,4,4,2,3,1,3,1,3,2,4,4,3,1,1,3,3,4,4,1,4,4
202308,다사634497,2,1,1,3,1,1,4,1,2,3,4,4,2,4,4,3,3,4,2,1,1,2,3,4,3,2,1,1,2,1,3,4,2,1,3,2,3,4,2,4,2,4,3,1,1,4,1,2
202308,다사634524,4,3,1,4,1,1,1,4,4,4,1,1,1,4,3,3,4,3,1,3,2,2,4,3,2,3,1,2,3,1,1,4,4,2,2,2,1,3,2,1,2,1,3,2,3,1,2,1
202308,다사614486,2,4,3,4,3,1,4,2,1,2,2,4,3,1,4,1,3,2,1,1,1,2,1,2,3,1,4,4,4,1,2,1,4,3,4,1,3,3,1,1,4,2,3,3,4,3,4,1
202308,다사619495,3,1,1,1,1,4,3,3,1,3,2,2,3,1,4,2,3,3,2,2,4,3,3,2,2,3,1,4,2,3,2,4,4,2,1,1,2,2,3,3,1,2,2,1,3,3,4,3
202308,다사621505,4,2,4,1,1,1,4,2,4,4,3,2,4,2,4,3,4,1,2,2,3,1,2,1,3,2,2,2,3,4,3,1,1,1,2,4,1,4,3,4,2,4,4,2,1,1,3,3
202308,다사623480,3,1,4,2,2,2,3,3,4,2,1,4,3,1,4,4,3,1,2,3,3,4,3,3,1,2,2,4,1,1,2,2,4,4,1,3,4,4,4,1,2,4,2,3,1,4,4,1
202308,다사634482,4,4,3,3,1,2,3,3,3,3,3,4,2,3,2,2,2,3,1,4,3,4,2,1,4,1,4,3,3,3,3,2,4,4,4,1,4,1,1,2,1,4,4,4,1,4,4,2
202308,다사615485,2,2,4,2,3,2,3,3,3,1,3,2,2,1,4,2,1,4,3,1,4,4,3,1,2,1,4,4,3,1,2,1,4,3,2,1,2,4,1,3,1,4,3,2,1,4,4,2
202308,다사639512,2,3,3,4,1,3,3,3,2,3,3,1,1,4,4,3,3,2,2,2,2,4,4,2,2,4,3,3,4,4,3,2,1,3,4,3,1,4,4,4,2,2,1,4,2,3,2,3
202308,다사633497,2,4,3,4,4,3,3,2,2,3,1,3,3,3,2,4,1,2,3,1,3,3,3,1,4,3,1,2,3,1,3,3,3,2,3,1,3,3,4,3,1,4,3,3,1,1,2,2
202308,다사620501,2,1,3,2,1,3,3,2,3,1,3,3,2,4,1,4,1,2,3,2,2,4,3,4,4,3,3,4,3,2,2,1,1,4,4,1,3,1,3,3,4,4,3,3,3,2,3,2
202308,다사653497,4,1,4,3,4,4,2,3,4,3,1,3,2,3,3,3,2,3,1,2,2,2,1,3,4,3,4,3,1,3,1,1,2,1,3,4,3,2,4,3,2,2,3,3,2,1,3,2
202308,다사624480,4,3,3,1,4,2,4,2,3,4,4,1,3,3,3,4,2,3,3,2,1,1,1,2,1,1,4,1,2,4,4,3,2,3,1,1,3,1,2,3,1,1,4,4,4,4,1,2
202308,다사634481,3,1,3,2,1,3,1,1,2,3,3,3,3,3,1,4,1,2,4,1,1,1,1,4,3,1,4,2,4,1,1,3,4,4,2,1,1,4,4,3,4,2,1,4,2,1,4,2
202308,다사629509,3,4,4,4,3,4,1,1,2,4,3,3,1,3,3,4,4,4,2,4,2,3,4,1,4,3,1,4,3,3,4,1,2,3,3,1,1,3,1,2,4,1,4,4,3,4,4,1
202308,다사637509,4,4,2,1,4,4,4,1,2,4,2,4,4,4,1,4,2,4,4,3,4,4,3,1,4,2,1,2,2,2,2,1,1,1,4,2,2,2,3,3,3,1,4,1,3,2,4,2
202308,다사645493,3,3,2,1,2,4,1,2,4,4,4,4,3,4,1,1,2,4,3,1,1,2,4,4,3,3,1,4,3,3,3,3,4,4,4,3,4,3,2,2,4,1,3,4,2,1,4,3
202308,다사632525,3,2,1,1,1,1,4,1,2,4,2,1,1,3,3,1,1,4,4,3,3,3,3,2,2,4,4,4,4,3,3,3,1,1,1,3,4,2,4,1,2,1,1,3,3,1,1,2
202308,다사645501,4,3,1,1,1,4,1,1,1,4,1,2,4,3,3,4,1,1,2,1,1,2,1,2,1,4,4,2,3,4,2,4,1,3,3,1,2,3,2,3,2,1,3,3,3,4,1,3
202308,다사632490,2,1,3,4,1,2,1,1,2,3,1,3,3,2,4,4,2,1,1,2,3,1,3,3,3,2,2,4,4,4,1,1,4,4,1,3,3,3,4,4,1,4,3,3,1,4,1,4
202308,다사639501,3,1,4,2,1,4,2,1,2,4,2,1,4,4,3,1,3,3,1,4,2,1,4,4,1,4,2,2,3,1,2,3,1,4,3,4,1,3,4,3,1,1,1,4,2,3,3,4
202308,다사651498,4,1,4,4,1,2,1,3,4,1,1,2,4,3,2,4,2,3,1,2,3,3,3,3,3,1,3,2,2,3,3,1,4,2,1,3,2,1,4,3,4,3,1,2,3,3,2,1
202308,다사637504,2,4,2,3,3,1,2,3,1,3,3,3,1,2,2,3,2,1,2,4,3,2,3,2,3,1,1,3,3,2,2,3,2,2,2,3,3,4,3,2,1,2,4,4,4,1,4,2
202308,다사629514,4,4,2,3,4,2,4,1,3,3,4,1,2,2,4,1,3,3,1,3,4,4,3,1,3,2,2,2,3,2,3,3,3,4,2,1,2,2,3,4,1,4,2,3,3,2,3,1
202308,다사633478,3,4,1,2,2,1,4,1,4,3,4,4,3,3,3,3,2,2,4,4,1,4,1,4,2,2,4,2,3,3,2,1,4,1,3,2,1,3,4,1,2,4,4,1,4,1,2,2
202308,다사631478,4,2,2,3,1,4,2,3,1,3,1,2,4,3,3,4,4,1,4,4,4,3,4,4,4,4,3,3,4,1,2,2,2,1,3,1,4,3,4,4,3,2,1,2,4,4,1,4
202308,다사633487,4,3,1,4,2,1,3,4,3,2,2,3,2,3,3,2,4,4,1,2,2,3,1,2,2,2,4,1,2,4,1,4,1,2,4,2,4,1,2,1,2,4,3,1,4,1,4,1
202308,다사621500,1,1,1,1,2,4,2,2,2,1,2,4,2,1,3,3,4,2,1,1,4,4,1,4,4,3,3,1,2,1,2,3,3,1,4,3,3,4,2,2,4,4,3,2,2,3,4,1
202308,다사635506,2,2,3,4,3,3,2,2,4,4,4,4,2,3,4,3,2,2,4,4,4,4,2,3,4,1,3,1,4,1,2,1,2,4,1,3,1,1,3,1,3,3,3,4,3,2,2,2
202308,다사622487,3,3,4,4,4,2,3,1,2,2,1,2,4,4,2,3,3,1,1,1,1,1,3,2,4,3,1,4,2,3,3,3,2,4,1,1,1,1,1,1,4,3,1,1,1,4,1,4
202308,다사640494,3,1,3,1,3,1,3,3,1,1,2,2,3,1,1,4,3,1,1,4,4,4,3,2,1,4,2,2,4,2,3,3,4,4,3,4,2,1,2,3,3,4,1,3,3,2,4,2
202308,다사641488,1,2,3,1,2,1,1,2,3,2,3,1,4,4,3,2,1,3,1,4,4,3,3,4,2,3,4,1,3,3,2,3,1,4,3,1,2,2,3,3,1,1,3,1,2,4,4,4
202308,다사625515,3,2,3,4,3,2,3,3,1,4,1,1,4,4,1,4,4,2,2,2,1,3,1,4,3,1,4,1,1,2,4,2,4,4,3,2,3,3,3,1,2,1,2,1,3,3,2,1
202308,다사616492,1,3,1,4,1,3,1,3,1,2,4,4,2,2,2,2,3,3,3,1,2,2,3,4,4,1,1,2,3,1,2,1,1,2,4,2,4,3,1,4,2,4,3,4,3,3,2,2
202308,다사632513,4,4,4,3,3,3,2,2,1,1,4,1,2,4,4,2,2,2,2,4,3,4,2,1,1,2,4,1,2,4,3,2,4,2,2,1,1,2,3,3,2,4,4,2,2,2,2,4
202308,다사646501,4,2,1,4,2,4,4,3,3,3,3,3,3,2,4,3,1,3,3,4,4,2,4,2,4,4,2,3,2,2,1,2,3,3,3,2,2,3,2,4,2,3,3,2,3,2,2,1
202308,다사629489,1,3,1,3,1,3,1,3,3,1,1,2,2,2,3,2,3,1,3,3,2,4,3,2,4,3,3,4,4,1,2,2,3,1,2,2,3,2,3,1,4,1,4,1,4,3,4,4
202308,다사620488,3,2,4,1,1,2,3,3,2,2,3,4,1,3,2,2,2,1,3,4,1,3,3,2,1,1,4,3,3,4,3,2,3,4,2,2,4,4,4,2,4,3,4,4,3,4,3,4
202308,다사630484,4,3,4,4,4,1,4,2,1,3,2,2,3,1,4,2,3,4,1,1,1,2,1,4,4,3,1,2,2,2,2,3,4,3,1,4,1,4,1,2,3,3,1,1,1,2,3,1
